subtask_id,period_ms,core,priority,latency_us
2,1,0,90,15414.642
2,1,0,90,15860.338
2,1,0,90,16284.052
2,1,0,90,16697.656
2,1,0,90,17109.722
2,1,0,90,17529.751
2,1,0,90,17930.540
2,1,0,90,18363.013
2,1,0,90,18739.043
2,1,0,90,19150.757
2,1,0,90,19538.731
2,1,0,90,19960.427
2,1,0,90,20431.548
2,1,0,90,20935.688
2,1,0,90,21339.828
2,1,0,90,21730.506
2,1,0,90,22150.609
2,1,0,90,22597.842
2,1,0,90,22979.483
2,1,0,90,23411.438
2,1,0,90,23835.948
2,1,0,90,24238.626
2,1,0,90,24625.414
2,1,0,90,25037.018
2,1,0,90,25511.047
2,1,0,90,25971.668
2,1,0,90,26393.882
2,1,0,90,26797.578
2,1,0,90,27218.441
2,1,0,90,27647.915
2,1,0,90,28085.518
2,1,0,90,28576.250
2,1,0,90,28969.020
2,1,0,90,29356.790
2,1,0,90,29792.634
2,1,0,90,30201.978
2,1,0,90,30668.026
2,1,0,90,31144.166
2,1,0,90,31541.529
2,1,0,90,31951.965
2,1,0,90,32363.976
2,1,0,90,32810.690
2,1,0,90,33193.423
2,1,0,90,33637.526
2,1,0,90,34023.815
2,1,0,90,34442.289
2,1,0,90,34833.503
2,1,0,90,35257.236
2,1,0,90,35760.098
2,1,0,90,36177.905
2,1,0,90,36595.434
2,1,0,90,37008.927
2,1,0,90,37428.641
2,1,0,90,37836.337
2,1,0,90,38219.996
2,1,0,90,38639.933
2,1,0,90,39069.443
2,1,0,90,39477.584
2,1,0,90,39861.317
2,1,0,90,40247.828
2,1,0,90,40741.134
2,1,0,90,41177.385
2,1,0,90,41633.026
2,1,0,90,42051.777
2,1,0,90,42475.677
2,1,0,90,42935.131
2,1,0,90,43315.198
2,1,0,90,43765.301
2,1,0,90,44153.849
2,1,0,90,44547.193
2,1,0,90,44976.778
2,1,0,90,45377.474
2,1,0,90,45831.132
2,1,0,90,46335.939
2,1,0,90,46751.913
2,1,0,90,47143.646
2,1,0,90,47564.341
2,1,0,90,48000.093
2,1,0,90,48379.956
2,1,0,90,48831.596
2,1,0,90,49202.773
2,1,0,90,49605.006
2,1,0,90,49990.906
2,1,0,90,50386.269
2,1,0,90,50943.279
2,1,0,90,51367.419
2,1,0,90,51790.318
2,1,0,90,52186.200
2,1,0,90,52598.859
2,1,0,90,53016.925
2,1,0,90,53397.139
2,1,0,90,53881.168
2,1,0,90,54258.401
2,1,0,90,54685.338
2,1,0,90,55077.590
2,1,0,90,55477.860
2,1,0,90,55946.166
2,1,0,90,56400.399
2,1,0,90,56819.354
2,1,0,90,57228.717
2,1,0,90,57646.876
2,1,0,90,58076.386
2,1,0,90,58452.823
2,1,0,90,58913.333
2,1,0,90,59302.955
2,1,0,90,59728.188
2,1,0,90,60124.458
2,1,0,90,60529.654
2,1,0,90,61004.757
2,1,0,90,61410.453
2,1,0,90,61816.408
2,1,0,90,62201.345
2,1,0,90,62641.948
2,1,0,90,63047.181
2,1,0,90,63418.470
2,1,0,90,63866.351
2,1,0,90,64271.436
2,1,0,90,64645.317
2,1,0,90,65045.254
2,1,0,90,65468.079
2,1,0,90,65930.294
2,1,0,90,66410.545
2,1,0,90,66814.907
2,1,0,90,67212.992
2,1,0,90,68004.371
2,1,0,90,68189.531
2,1,0,90,69098.113
2,1,0,90,69330.366
2,1,0,90,69533.396
2,1,0,90,70407.849
2,1,0,90,69881.791
2,1,0,90,69972.710
2,1,0,90,71469.604
2,1,0,90,71571.524
2,1,0,90,71791.017
2,1,0,90,71883.715
2,1,0,90,72045.820
2,1,0,90,72816.773
2,1,0,90,73723.781
2,1,0,90,73220.852
2,1,0,90,74093.657
2,1,0,90,74233.687
2,1,0,90,74379.237
2,1,0,90,75309.837
2,1,0,90,76252.456
2,1,0,90,75803.305
2,1,0,90,76629.572
2,1,0,90,77475.210
2,1,0,90,76960.763
2,1,0,90,76504.631
2,1,0,90,78040.246
2,1,0,90,78150.110
2,1,0,90,78993.471
2,1,0,90,79191.557
2,1,0,90,79340.735
2,1,0,90,79531.544
2,1,0,90,81098.381
2,1,0,90,80549.397
2,1,0,90,81359.980
2,1,0,90,81440.659
2,1,0,90,81563.301
2,1,0,90,82384.513
2,1,0,90,82514.878
2,1,0,90,82602.723
2,1,0,90,83480.417
2,1,0,90,84328.999
2,1,0,90,83798.904
2,1,0,90,83321.771
2,1,0,90,84852.109
2,1,0,90,85008.584
2,1,0,90,85806.889
2,1,0,90,85237.054
2,1,0,90,86038.081
2,1,0,90,86126.760
2,1,0,90,87606.802
2,1,0,90,87119.651
2,1,0,90,86560.778
2,1,0,90,87307.620
2,1,0,90,88081.999
2,1,0,90,87539.108
2,1,0,90,88300.487
2,1,0,90,89154.032
2,1,0,90,89216.434
2,1,0,90,89292.946
2,1,0,90,90113.307
2,1,0,90,89547.527
2,1,0,90,90327.387
2,1,0,90,91081.989
2,1,0,90,91192.223
2,1,0,90,91393.698
2,1,0,90,91502.710
2,1,0,90,91601.093
2,1,0,90,92440.731
2,1,0,90,93213.258
2,1,0,90,92697.182
2,1,0,90,93443.968
2,1,0,90,93528.999
2,1,0,90,93645.771
2,1,0,90,94399.595
2,1,0,90,93839.796
2,1,0,90,94623.194
2,1,0,90,94770.595
2,1,0,90,95561.251
2,1,0,90,95620.449
2,1,0,90,95724.739
2,1,0,90,95785.048
2,1,0,90,96527.909
2,1,0,90,95986.036
2,1,0,90,96818.711
2,1,0,90,96245.339
2,1,0,90,97744.362
2,1,0,90,97840.411
2,1,0,90,98611.716
2,1,0,90,98103.436
2,1,0,90,98212.393
2,1,0,90,98288.257
2,1,0,90,99121.840
2,1,0,90,99863.034
2,1,0,90,99284.568
2,1,0,90,100013.559
2,1,0,90,100862.715
2,1,0,90,100964.228
2,1,0,90,101090.018
2,1,0,90,100492.590
2,1,0,90,101381.783
2,1,0,90,102085.662
2,1,0,90,101497.086
2,1,0,90,102275.780
2,1,0,90,103028.585
2,1,0,90,102425.157
2,1,0,90,103242.480
2,1,0,90,104090.915
2,1,0,90,103532.875
2,1,0,90,103666.739
2,1,0,90,104530.784
2,1,0,90,104596.056
2,1,0,90,105413.750
2,1,0,90,104799.359
2,1,0,90,105625.997
2,1,0,90,105670.473
2,1,0,90,107148.107
2,1,0,90,106557.235
2,1,0,90,106079.510
2,1,0,90,107531.107
2,1,0,90,107581.601
2,1,0,90,106994.877
2,1,0,90,107767.552
2,1,0,90,108567.450
2,1,0,90,108656.055
2,1,0,90,108772.919
2,1,0,90,109552.891
2,1,0,90,108965.166
2,1,0,90,109744.860
2,1,0,90,110613.313
2,1,0,90,110011.107
2,1,0,90,110776.041
2,1,0,90,111528.198
2,1,0,90,110930.548
2,1,0,90,112551.904
2,1,0,90,112614.046
2,1,0,90,112717.374
2,1,0,90,114205.897
2,1,0,90,115024.239
2,1,0,90,115819.784
2,1,0,90,117988.471
2,1,0,90,117435.375
2,1,0,90,118972.158
2,1,0,90,119051.615
2,1,0,90,120562.360
2,1,0,90,121295.295
2,1,0,90,122137.526
2,1,0,90,121621.097
2,1,0,90,121140.002
2,1,0,90,120568.573
2,1,0,90,119990.015
2,1,0,90,119385.384
2,1,0,90,118871.807
2,1,0,90,118968.042
2,1,0,90,118379.521
2,1,0,90,117789.352
2,1,0,90,119211.838
2,1,0,90,119329.147
2,1,0,90,120125.970
2,1,0,90,119546.301
2,1,0,90,120308.347
2,1,0,90,120400.786
2,1,0,90,120554.872
2,1,0,90,121340.881
2,1,0,90,120779.137
2,1,0,90,121592.424
2,1,0,90,121669.233
2,1,0,90,121832.078
2,1,0,90,122642.716
2,1,0,90,122038.955
2,1,0,90,122815.186
2,1,0,90,122900.624
2,1,0,90,124363.111
2,1,0,90,123769.627
2,1,0,90,123184.939
2,1,0,90,123970.392
2,1,0,90,124762.679
2,1,0,90,124176.454
2,1,0,90,125011.944
2,1,0,90,124430.720
2,1,0,90,125263.247
2,1,0,90,125345.685
2,1,0,90,125410.494
2,1,0,90,126204.206
2,1,0,90,125608.334
2,1,0,90,125758.883
2,1,0,90,125843.081
2,1,0,90,126617.367
2,1,0,90,127351.321
2,1,0,90,126747.929
2,1,0,90,126861.109
2,1,0,90,127023.676
2,1,0,90,127830.407
2,1,0,90,127926.790
2,1,0,90,128046.839
2,1,0,90,127462.281
2,1,0,90,128222.160
2,1,0,90,128310.543
2,1,0,90,128470.037
2,1,0,90,130688.334
2,1,0,90,132833.391
2,1,0,90,132259.981
2,1,0,90,131657.645
2,1,0,90,132477.561
2,1,0,90,133210.496
2,1,0,90,132585.383
2,1,0,90,133396.206
2,1,0,90,132825.574
2,1,0,90,133554.731
2,1,0,90,134341.370
2,1,0,90,135088.675
2,1,0,90,134495.173
2,1,0,90,134636.370
2,1,0,90,135364.101
2,1,0,90,135525.947
2,1,0,90,136338.640
2,1,0,90,135744.897
2,1,0,90,136474.499
2,1,0,90,136530.715
2,1,0,90,136634.820
2,1,0,90,137440.107
2,1,0,90,136831.512
2,1,0,90,137683.872
2,1,0,90,137793.551
