subtask_id,period_ms,core,priority,latency_us
1,1,0,90,2.537
1,1,0,90,377.085
1,1,0,90,55.896
1,1,0,90,132.724
1,1,0,90,135.014
1,1,0,90,200.990
1,1,0,90,142.929
1,1,0,90,135.813
1,1,0,90,171.530
1,1,0,90,132.561
1,1,0,90,124.056
1,1,0,90,200.828
1,1,0,90,882.171
1,1,0,90,193.058
1,1,0,90,49.998
1,1,0,90,497.323
1,1,0,90,104.950
1,1,0,90,502.701
1,1,0,90,51.365
1,1,0,90,549.783
1,1,0,90,15.836
1,1,0,90,56.367
1,1,0,90,342.694
1,1,0,90,143.337
1,1,0,90,313.738
1,1,0,90,117.642
1,1,0,90,149.099
1,1,0,90,35.261
1,1,0,90,123.533
1,1,0,90,116.157
1,1,0,90,123.726
1,1,0,90,54.665
1,1,0,90,617.712
1,1,0,90,41.858
1,1,0,90,116.685
1,1,0,90,119.180
1,1,0,90,670.301
1,1,0,90,166.891
1,1,0,90,112.256
1,1,0,90,236.935
1,1,0,90,58.135
1,1,0,90,200.777
1,1,0,90,146.697
1,1,0,90,134.137
1,1,0,90,133.205
1,1,0,90,56.237
1,1,0,90,350.490
1,1,0,90,137.670
1,1,0,90,904.939
1,1,0,90,222.085
1,1,0,90,141.506
1,1,0,90,118.704
1,1,0,90,164.106
1,1,0,90,26.694
1,1,0,90,147.614
1,1,0,90,119.998
1,1,0,90,187.844
1,1,0,90,134.487
1,1,0,90,118.241
1,1,0,90,120.328
1,1,0,90,675.412
1,1,0,90,91.873
1,1,0,90,117.997
1,1,0,90,128.473
1,1,0,90,80.597
1,1,0,90,449.923
1,1,0,90,142.086
1,1,0,90,147.488
1,1,0,90,127.446
1,1,0,90,116.107
1,1,0,90,120.157
1,1,0,90,119.392
1,1,0,90,397.608
1,1,0,90,251.362
1,1,0,90,150.913
1,1,0,90,29.760
1,1,0,90,156.402
1,1,0,90,134.878
1,1,0,90,158.762
1,1,0,90,153.627
1,1,0,90,83.344
1,1,0,90,435.337
1,1,0,90,17.908
1,1,0,90,24.513
1,1,0,90,91.322
1,1,0,90,23.817
1,1,0,90,237.237
1,1,0,90,119.158
1,1,0,90,115.819
1,1,0,90,150.073
1,1,0,90,158.715
1,1,0,90,159.636
1,1,0,90,141.019
1,1,0,90,147.421
1,1,0,90,88.379
1,1,0,90,347.872
1,1,0,90,34.035
1,1,0,90,143.603
1,1,0,90,85.043
1,1,0,90,339.406
1,1,0,90,17.958
1,1,0,90,150.119
1,1,0,90,157.965
1,1,0,90,144.386
1,1,0,90,85.992
1,1,0,90,440.540
1,1,0,90,17.129
1,1,0,90,140.160
1,1,0,90,94.822
1,1,0,90,22.928
1,1,0,90,238.958
1,1,0,90,16.010
1,1,0,90,83.726
1,1,0,90,349.053
1,1,0,90,19.105
1,1,0,90,144.469
1,1,0,90,161.704
1,1,0,90,149.310
1,1,0,90,94.194
1,1,0,90,159.984
1,1,0,90,166.979
1,1,0,90,141.251
1,1,0,90,18.469
1,1,0,90,347.925
1,1,0,90,31.236
1,1,0,90,143.581
1,1,0,90,156.317
1,1,0,90,155.793
1,1,0,90,85.140
1,1,0,90,153.838
1,1,0,90,86.147
1,1,0,90,350.585
1,1,0,90,38.378
1,1,0,90,222.482
1,1,0,90,142.885
1,1,0,90,146.083
1,1,0,90,86.374
1,1,0,90,400.052
1,1,0,90,17.475
1,1,0,90,156.950
1,1,0,90,57.038
1,1,0,90,102.458
1,1,0,90,181.341
1,1,0,90,147.947
1,1,0,90,77.757
1,1,0,90,98.677
1,1,0,90,188.597
1,1,0,90,156.407
1,1,0,90,132.050
1,1,0,90,17.508
1,1,0,90,180.853
1,1,0,90,21.849
1,1,0,90,185.046
1,1,0,90,15.801
1,1,0,90,91.258
1,1,0,90,339.066
1,1,0,90,36.099
1,1,0,90,99.001
1,1,0,90,238.217
1,1,0,90,16.009
1,1,0,90,111.466
1,1,0,90,143.350
1,1,0,90,143.752
1,1,0,90,149.228
1,1,0,90,7.593
1,1,0,90,132.458
1,1,0,90,87.119
1,1,0,90,326.964
1,1,0,90,20.349
1,1,0,90,21.566
1,1,0,90,236.837
1,1,0,90,19.741
1,1,0,90,181.438
1,1,0,90,98.174
1,1,0,90,181.205
1,1,0,90,105.255
1,1,0,90,183.731
1,1,0,90,21.430
1,1,0,90,178.794
1,1,0,90,23.234
